time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.4800000000000026,-1.8840931245885577,4.034097069326032,20.961330138438868,0.20936355892010816,6.281025728927954,0.0,-0.6774933879650471,3.6962276213743674,5.05962746838986,-0.0025486947134663956,0.03343205187017473,0.0,451.96880109938974,455.40335740072396,451.8017634424103,452.5677526929915
3.5400000000000027,-1.924727901070342,4.259593552559034,21.266075902652062,0.20930312717028343,6.283175166034187,0.0,-0.6771968038741565,3.820130427426956,5.098272349007619,-0.0002076369680132083,0.03655184604774136,0.0,452.11697622115594,452.3687852936321,451.2619615206036,451.4509689531823
3.6000000000000028,-1.9654056108093585,4.492820798108612,21.57463044221981,0.21087833535003675,0.0076775238930490985,0.0,-0.6794746541586594,3.9540146822450466,5.186258516034183,0.012447370170007157,0.061057383732055284,0.0,466.39062987443987,468.3021043212736,467.8466644173285,468.83106076729126
3.660000000000003,-2.0063921203951423,4.734498093767639,21.8903496253456,0.21272843046374224,0.014118111718946835,0.0,-0.687465056288298,4.101792501656624,5.336726442014359,-0.0003211119826026102,0.041562319533606916,0.0,488.13074865849956,486.675236362039,488.8384824088266,487.88581243505945
3.720000000000003,-2.047901570881513,4.983843221876694,22.209373742675908,0.22130641478754054,0.017157231255711558,0.0,-0.6964396578641985,4.210299366164174,5.297234154068087,0.03062092079103012,0.03218372548705027,0.0,431.1483303748911,430.3558243162105,429.312395231775,431.93036548077674
3.780000000000003,-2.0900578176189213,5.240572448263505,22.529380727228276,0.22521738403881386,0.019444346789730282,0.0,-0.708979930966026,4.347464823953468,5.36901645285843,0.04524117847001536,0.03762972054565318,0.0,466.86816294812604,467.2933806656488,465.7066484592094,466.8495436980065
3.840000000000003,-2.1330012848988886,5.505327571386694,22.852570897090455,0.22795276997762404,0.024576228497540598,0.0,-0.7229579724203065,4.477745227743405,5.403554823979254,0.042053379209128834,0.01781957478584579,0.0,457.3699751661486,455.7894836441107,456.3702463799233,456.1167267646539
3.900000000000003,-2.176861888432072,5.777826725040683,23.177394892412433,0.231395667142138,0.02759138376567538,0.0,-0.7393451396546098,4.605660927218658,5.423538864334071,0.051426870485528985,0.0012912329426885806,0.0,453.50667174090717,452.1767310886283,452.22028152028696,452.9760054001102
3.960000000000003,-2.2216575812775483,6.057256686975905,23.500102280093085,0.23449042763177808,0.027914094459538852,0.0,-0.7538770416734157,4.708840217876618,5.333641994648279,0.048633321844158764,0.005647208748235787,0.0,416.5415997833445,416.92240134892364,417.5281674110675,417.28610820747986
4.020000000000002,-2.267374358181378,6.343205321374355,23.8187017325557,0.23742704683310656,0.030573550320851517,0.0,-0.7702219915660163,4.8228915162083235,5.286356146190749,0.04551602135766302,0.021177860362400127,0.0,430.3963457123486,431.70899872636863,431.0542217989687,430.79209421345934
4.080000000000001,-2.314112548544672,6.635931703895502,24.134068444776606,0.24364590118735485,0.0356801916987175,0.0,-0.7881418094960185,4.9350178405320655,5.225822881246641,0.06480932903929011,-0.0015106818080104396,0.0,428.1912960788563,426.2562510277393,425.1208871407663,426.7731423937236
